2011,03,21,02,30,01,17.55
2011,03,21,02,45,01,18.17
2011,03,21,03,00,01,18.37
2011,03,21,03,15,01,16.42
2011,03,21,03,30,01,17.13
2011,03,21,03,45,01,18.40
2011,03,21,04,00,01,16.45
2011,03,21,04,15,01,16.38
2011,03,21,04,30,01,16.45
2011,03,21,04,45,02,15.74
2011,03,21,16,45,01,15.75
2011,03,21,17,00,01,15.46
2011,03,21,17,15,01,16.41
2011,03,21,17,30,01,17.52
2011,03,21,17,45,01,20.29
2011,03,21,18,00,01,20.99
2011,03,21,18,15,01,19.82
2011,03,21,18,30,01,20.31
2011,03,21,18,45,01,18.74
2011,03,21,19,00,01,19.48
2011,03,21,19,15,01,19.19
2011,03,21,19,30,01,18.50
2011,03,21,19,45,01,17.54
2011,03,21,20,00,01,16.81
2011,03,21,20,15,01,18.88
2011,03,21,20,30,01,18.86
2011,03,21,20,45,01,18.81
2011,03,21,21,00,01,18.78
2011,03,21,21,15,01,18.79
2011,03,21,21,30,01,18.74
2011,03,21,21,45,02,18.63
2011,03,21,22,00,01,18.29
2011,03,21,22,15,01,17.36
2011,03,21,22,30,02,18.89
2011,03,21,22,45,01,17.86
2011,03,21,23,00,01,17.38
2011,03,21,23,15,02,16.73
2011,03,21,23,30,01,16.03
2011,03,21,23,45,01,15.68
2011,03,22,00,00,01,17.24
2011,03,22,00,15,01,15.53
2011,03,22,00,30,01,16.34
2011,03,22,00,45,02,15.74
2011,03,22,01,00,01,15.67
2011,03,22,01,15,01,15.73
2011,03,22,01,30,02,15.71
2011,03,22,01,45,01,16.37
2011,03,22,02,00,01,16.39
2011,03,22,02,15,02,15.17
2011,03,22,02,30,01,15.68
2011,03,22,02,45,01,16.38
2011,03,22,03,00,01,17.35
2011,03,22,03,15,01,17.12
2011,03,22,03,30,01,18.14
2011,03,22,03,45,02,18.26
2011,03,22,04,00,01,17.11
2011,03,22,04,15,01,15.68
2011,03,22,04,30,01,15.72
2011,03,22,04,45,01,6.85
2011,03,22,16,45,01,17.35
2011,03,22,17,00,01,16.39
2011,03,22,17,15,01,17.72
2011,03,22,17,30,01,17.76
2011,03,22,17,45,01,20.45
2011,03,22,18,00,01,21.44
2011,03,22,18,15,01,21.50
2011,03,22,18,30,01,21.50
2011,03,22,18,45,01,21.26
2011,03,22,19,00,01,19.82
2011,03,22,19,15,01,20.62
2011,03,22,19,30,01,18.20
2011,03,22,19,45,01,19.57
2011,03,22,20,00,01,19.52
2011,03,22,20,15,02,19.58
2011,03,22,20,30,01,19.51
2011,03,22,20,45,01,19.18
2011,03,22,21,00,02,18.68
2011,03,22,21,15,01,18.29
2011,03,22,21,30,01,16.82
2011,03,22,21,45,01,17.53
2011,03,22,22,00,01,17.35
2011,03,22,22,15,01,16.37
2011,03,22,22,30,02,19.05
2011,03,22,22,45,01,18.95
2011,03,22,23,00,01,18.77
2011,03,22,23,15,01,17.86
2011,03,22,23,30,01,18.25
2011,03,22,23,45,01,17.89
2011,03,23,00,00,01,18.94
2011,03,23,00,15,01,19.06
2011,03,23,00,30,01,16.61
2011,03,23,00,45,01,17.26
2011,03,23,01,00,01,16.38
2011,03,23,01,15,01,16.53
2011,03,23,01,30,01,17.12
2011,03,23,01,45,01,16.73
2011,03,23,02,00,01,16.79
2011,03,23,02,15,01,15.73
2011,03,23,02,30,01,17.16
2011,03,23,02,45,01,15.41
2011,03,23,03,00,01,15.42
2011,03,23,03,15,01,16.37
2011,03,23,03,30,01,15.94
2011,03,23,03,45,01,16.19
2011,03,23,04,00,01,16.74
2011,03,23,04,15,01,16.37
2011,03,23,04,30,01,16.79
2011,03,23,04,45,01,7.09
2011,03,23,16,45,01,16.35
2011,03,23,17,00,01,17.13
2011,03,23,17,15,01,15.74
2011,03,23,17,30,01,18.03
2011,03,23,17,45,01,20.63
2011,03,23,18,00,01,21.49
2011,03,23,18,15,01,21.48
2011,03,23,18,30,02,21.49
2011,03,23,18,45,01,21.59
2011,03,23,19,00,01,21.88
2011,03,23,19,15,01,21.90
2011,03,23,19,30,01,21.85
2011,03,23,19,45,01,21.59
2011,03,23,20,00,01,21.28
2011,03,23,20,15,01,20.92
2011,03,23,20,30,01,20.68
2011,03,23,20,45,01,18.63
2011,03,23,21,00,01,19.35
2011,03,23,21,15,01,18.10
2011,03,23,21,30,01,16.43
2011,03,23,21,45,01,19.24
2011,03,23,22,00,01,19.14
2011,03,23,22,15,01,18.10
2011,03,23,22,30,01,18.36
2011,03,23,22,45,01,18.24
2011,03,23,23,00,01,18.18
2011,03,23,23,15,01,18.17
2011,03,23,23,30,01,18.23
2011,03,23,23,45,01,17.86
2011,03,24,00,00,01,17.82
2011,03,24,00,15,01,17.73
2011,03,24,00,30,01,17.58
2011,03,24,00,45,01,17.46
2011,03,24,01,00,01,17.46
2011,03,24,01,15,01,18.58
2011,03,24,01,30,01,17.72
2011,03,24,01,45,01,16.82
2011,03,24,02,00,01,15.54
2011,03,24,02,15,01,17.22
2011,03,24,02,30,01,16.77
2011,03,24,02,45,01,17.01
2011,03,24,03,00,01,16.93
2011,03,24,03,15,01,16.69
2011,03,24,03,30,01,16.02
2011,03,24,03,45,01,15.64
2011,03,24,04,00,01,15.51
2011,03,24,04,15,01,16.41
2011,03,24,04,30,01,15.72
2011,03,24,04,45,01,7.09
2011,03,24,16,45,01,6.85
2011,03,24,17,00,01,15.75
2011,03,24,17,15,01,15.72
2011,03,24,17,30,01,16.81
2011,03,24,17,45,01,20.68
2011,03,24,18,00,01,21.47
2011,03,24,18,15,01,21.45
2011,03,24,18,30,01,21.49
2011,03,24,18,45,01,21.55
2011,03,24,19,00,01,21.58
2011,03,24,19,15,01,21.62
2011,03,24,19,30,02,21.66
2011,03,24,19,45,01,21.69
2011,03,24,20,00,01,21.72
2011,03,24,20,15,01,21.75
2011,03,24,20,30,01,21.71
2011,03,24,20,45,01,20.52
2011,03,24,21,00,01,21.21
2011,03,24,21,15,01,21.07
2011,03,24,21,30,01,20.44
2011,03,24,21,45,01,20.32
2011,03,24,22,00,01,20.29
2011,03,24,22,15,01,20.25
2011,03,24,22,30,01,20.25
2011,03,24,22,45,01,20.18
2011,03,24,23,00,01,20.10
2011,03,24,23,15,01,20.08
2011,03,24,23,30,01,20.00
2011,03,24,23,45,01,19.98
2011,03,25,00,00,01,19.78
2011,03,25,00,15,01,19.45
2011,03,25,00,30,01,19.07
2011,03,25,00,45,01,17.86
2011,03,25,01,00,01,19.44
2011,03,25,01,15,01,19.16
2011,03,25,01,30,01,16.82
2011,03,25,01,45,01,18.34
2011,03,25,02,00,01,15.68
2011,03,25,02,15,01,18.48
2011,03,25,02,30,01,17.56
2011,03,25,02,45,01,16.46
2011,03,25,03,00,01,15.27
2011,03,25,03,15,01,17.35
2011,03,25,03,30,01,15.74
2011,03,25,03,45,01,16.87
2011,03,25,04,00,01,16.16
2011,03,25,04,15,01,16.26
2011,03,25,04,30,01,7.09
2011,03,25,04,45,01,7.09
2011,03,25,05,00,01,19.74
2011,03,25,16,30,01,18.38
2011,03,25,16,45,01,15.72
2011,03,25,17,00,01,17.34
2011,03,25,17,15,01,15.63
2011,03,25,17,30,01,18.46
2011,03,25,17,45,01,19.66
2011,03,25,18,00,01,21.41
2011,03,25,18,15,01,21.36
2011,03,25,18,30,01,21.41
2011,03,25,18,45,01,21.61
2011,03,25,19,00,01,21.56
2011,03,25,19,15,01,21.75
2011,03,25,19,30,01,21.64
2011,03,25,19,45,01,21.68
2011,03,25,20,00,01,21.72
2011,03,25,20,15,01,21.75
2011,03,25,20,30,01,21.78
2011,03,25,20,45,01,21.81
2011,03,25,21,00,01,21.82
2011,03,25,21,15,01,21.81
2011,03,25,21,30,01,21.68
2011,03,25,21,45,02,21.00
2011,03,25,22,00,01,20.63
2011,03,25,22,15,01,20.82
2011,03,25,22,30,01,20.39
2011,03,25,22,45,01,20.06
2011,03,25,23,00,01,19.68
2011,03,25,23,15,01,19.62
2011,03,25,23,30,01,18.61
2011,03,25,23,45,01,20.48
2011,03,26,00,00,01,20.38
2011,03,26,00,15,01,20.34
2011,03,26,00,30,01,20.32
2011,03,26,00,45,01,20.30
2011,03,26,01,00,01,20.24
2011,03,26,01,15,01,20.18
2011,03,26,01,30,02,20.12
2011,03,26,01,45,01,20.02
2011,03,26,02,00,01,19.06
2011,03,26,02,15,02,19.48
2011,03,26,02,30,01,19.15
2011,03,26,02,45,01,18.71
2011,03,26,03,00,02,17.72
2011,03,26,03,15,01,19.45
2011,03,26,03,30,01,16.98
2011,03,26,03,45,02,16.36
2011,03,26,04,00,01,15.70
2011,03,26,04,15,01,16.18
2011,03,26,04,30,02,7.09
2011,03,26,04,45,01,7.09
2011,03,26,05,00,01,18.97
2011,03,26,16,30,01,18.47
2011,03,26,16,45,01,15.05
2011,03,26,17,00,01,16.37
2011,03,26,17,15,02,15.84
2011,03,26,17,30,01,18.74
2011,03,26,17,45,01,20.68
2011,03,26,18,00,01,21.41
2011,03,26,18,15,01,21.45
2011,03,26,18,30,01,21.60
2011,03,26,18,45,01,21.59
2011,03,26,19,00,01,21.57
2011,03,26,19,15,01,21.61
2011,03,26,19,30,01,21.72
2011,03,26,19,45,01,21.82
2011,03,26,20,00,01,21.78
2011,03,26,20,15,01,21.80
2011,03,26,20,30,01,21.82
2011,03,26,20,45,01,21.85
2011,03,26,21,00,01,21.89
2011,03,26,21,15,01,22.01
2011,03,26,21,30,01,21.93
2011,03,26,21,45,01,22.05
2011,03,26,22,00,01,22.05
2011,03,26,22,15,01,21.90
2011,03,26,22,30,01,21.82
2011,03,26,22,45,01,21.75
2011,03,26,23,00,01,21.34
2011,03,26,23,15,01,21.12
2011,03,26,23,30,01,21.05
2011,03,26,23,45,01,21.04
2011,03,27,00,00,01,21.00
2011,03,27,00,15,01,20.92
2011,03,27,00,30,01,20.84
2011,03,27,00,45,01,20.69
2011,03,27,01,00,01,20.38
2011,03,27,01,15,01,19.98
2011,03,27,01,30,01,19.80
2011,03,27,01,45,01,19.96
2011,03,27,02,00,01,19.76
2011,03,27,02,15,01,18.91
2011,03,27,02,30,01,20.42
2011,03,27,02,45,01,20.28
2011,03,27,03,00,01,20.09
2011,03,27,03,15,01,19.52
2011,03,27,03,30,01,18.39
2011,03,27,03,45,01,20.11
2011,03,27,04,00,01,17.45
2011,03,27,04,15,01,15.70
2011,03,27,04,30,01,15.58
2011,03,27,04,45,01,7.29
2011,03,27,05,00,01,19.10
2011,03,27,16,30,02,13.60
2011,03,27,16,45,01,6.85
2011,03,27,17,00,01,15.55
2011,03,27,17,15,02,15.75
2011,03,27,17,30,01,19.01
2011,03,27,17,45,01,20.42
2011,03,27,18,00,01,21.46
2011,03,27,18,15,01,21.61
2011,03,27,18,30,01,21.62
2011,03,27,18,45,01,21.48
2011,03,27,19,00,01,21.50
2011,03,27,19,15,01,21.55
2011,03,27,19,30,01,21.59
2011,03,27,19,45,01,21.66
2011,03,27,20,00,01,21.70
2011,03,27,20,15,01,21.75
2011,03,27,20,30,01,21.78
2011,03,27,20,45,01,21.81
2011,03,27,21,00,02,21.85
2011,03,27,21,15,01,21.87
2011,03,27,21,30,01,21.89
2011,03,27,21,45,02,21.91
2011,03,27,22,00,01,22.03
2011,03,27,22,15,01,21.97
2011,03,27,22,30,01,21.85
2011,03,27,22,45,01,21.80
2011,03,27,23,00,01,21.57
2011,03,27,23,15,02,21.40
2011,03,27,23,30,01,20.88
2011,03,27,23,45,01,20.28
2011,03,28,00,00,01,19.57
2011,03,28,00,15,01,21.41
2011,03,28,00,30,01,21.35
2011,03,28,00,45,01,21.36
2011,03,28,01,00,01,21.04
2011,03,28,01,15,01,20.72
2011,03,28,01,30,01,20.42
2011,03,28,01,45,01,20.09
2011,03,28,02,00,01,19.74
2011,03,28,02,15,01,19.55
2011,03,28,02,30,01,20.66
2011,03,28,02,45,01,19.76
2011,03,28,03,00,01,18.81
2011,03,28,03,15,01,17.86
2011,03,28,03,30,01,19.71
2011,03,28,03,45,01,19.47
2011,03,28,04,00,01,15.78
2011,03,28,04,15,01,16.83
2011,03,28,04,30,01,15.75
2011,03,28,04,45,01,16.22
2011,03,28,05,00,01,18.39
2011,03,28,16,30,01,16.43
2011,03,28,16,45,01,15.76
2011,03,28,17,00,01,15.76
2011,03,28,17,15,01,16.38
2011,03,28,17,30,01,17.13
2011,03,28,17,45,01,20.36
2011,03,28,18,00,01,21.21
2011,03,28,18,15,01,21.32
2011,03,28,18,30,01,21.42
2011,03,28,18,45,02,21.54
2011,03,28,19,00,01,21.67
2011,03,28,19,15,01,21.71
2011,03,28,19,30,01,21.61
2011,03,28,19,45,01,21.65
2011,03,28,20,00,01,21.70
2011,03,28,20,15,01,21.75
2011,03,28,20,30,01,21.79
2011,03,28,20,45,01,22.02
2011,03,28,21,00,01,21.88
2011,03,28,21,15,02,21.91
2011,03,28,21,30,01,21.92
2011,03,28,21,45,01,21.93
2011,03,28,22,00,01,21.93
2011,03,28,22,15,01,21.93
2011,03,28,22,30,01,21.95
2011,03,28,22,45,01,21.93
2011,03,28,23,00,01,21.95
2011,03,28,23,15,01,21.95
2011,03,28,23,30,01,21.93
2011,03,28,23,45,01,21.91
2011,03,29,00,00,01,22.07
2011,03,29,00,15,01,22.00
2011,03,29,00,30,01,21.81
2011,03,29,00,45,01,21.52
2011,03,29,01,00,01,21.30
2011,03,29,01,15,01,20.31
2011,03,29,01,30,01,21.37
2011,03,29,01,45,01,21.31
2011,03,29,02,00,01,21.25
2011,03,29,02,15,01,21.20
2011,03,29,02,30,01,21.12
2011,03,29,02,45,01,21.07
2011,03,29,03,00,01,21.02
2011,03,29,03,15,02,20.78
2011,03,29,03,30,01,20.72
2011,03,29,03,45,01,20.49
2011,03,29,04,00,01,18.39
2011,03,29,04,15,01,15.58
2011,03,29,04,30,01,15.73
2011,03,29,04,45,01,7.09
2011,03,29,05,00,01,15.80
2011,03,29,16,30,01,17.43
2011,03,29,16,45,01,6.85
2011,03,29,17,00,01,13.53
2011,03,29,17,15,01,16.72
2011,03,29,17,30,01,19.43
2011,03,29,17,45,01,21.32
2011,03,29,18,00,01,21.41
2011,03,29,18,15,01,21.47
2011,03,29,18,30,01,21.49
2011,03,29,18,45,01,21.52
2011,03,29,19,00,01,21.57
2011,03,29,19,15,01,21.60
2011,03,29,19,30,01,21.62
2011,03,29,19,45,01,21.67
2011,03,29,20,00,01,21.71
2011,03,29,20,15,01,21.75
2011,03,29,20,30,01,21.79
2011,03,29,20,45,01,21.81
2011,03,29,21,00,01,21.83
2011,03,29,21,15,01,21.88
2011,03,29,21,30,01,21.90
2011,03,29,21,45,01,21.91
2011,03,29,22,00,01,21.92
2011,03,29,22,15,01,21.95
2011,03,29,22,30,01,21.95
2011,03,29,22,45,01,21.93
2011,03,29,23,00,01,21.93
2011,03,29,23,15,02,21.92
2011,03,29,23,30,01,21.92
2011,03,29,23,45,01,21.98
2011,03,30,00,00,01,21.89
2011,03,30,00,15,01,21.98
2011,03,30,00,30,01,21.83
2011,03,30,00,45,01,21.80
2011,03,30,01,00,01,21.78
2011,03,30,01,15,01,21.74
2011,03,30,01,30,01,21.69
2011,03,30,01,45,01,21.80
2011,03,30,02,00,01,21.62
2011,03,30,02,15,01,21.12
2011,03,30,02,30,01,20.74
2011,03,30,02,45,01,20.36
2011,03,30,03,00,01,19.35
2011,03,30,03,15,01,21.10
2011,03,30,03,30,01,21.05
2011,03,30,03,45,01,20.26
2011,03,30,04,00,01,18.50
2011,03,30,04,15,01,16.56
2011,03,30,04,30,01,15.81
2011,03,30,04,45,01,7.09
2011,03,30,05,00,01,17.36
2011,03,30,16,45,01,7.09
2011,03,30,17,00,01,15.33
2011,03,30,17,15,01,16.81
2011,03,30,17,30,01,17.98
2011,03,30,17,45,01,21.32
2011,03,30,18,00,01,21.50
2011,03,30,18,15,01,21.54
2011,03,30,18,30,01,21.56
2011,03,30,18,45,01,21.58
2011,03,30,19,00,01,21.60
2011,03,30,19,15,01,21.64
2011,03,30,19,30,01,21.66
2011,03,30,19,45,01,21.68
2011,03,30,20,00,01,21.72
2011,03,30,20,15,01,21.76
2011,03,30,20,30,01,21.78
2011,03,30,20,45,01,21.79
2011,03,30,21,00,01,21.82
2011,03,30,21,15,01,21.83
2011,03,30,21,30,01,21.83
2011,03,30,21,45,01,21.83
2011,03,30,22,00,01,21.81
2011,03,30,22,15,01,21.81
2011,03,30,22,30,01,21.85
2011,03,30,22,45,01,21.79
2011,03,30,23,00,01,21.77
2011,03,30,23,15,02,21.83
2011,03,30,23,30,01,21.83
2011,03,30,23,45,01,21.82
2011,03,31,00,00,01,21.81
2011,03,31,00,15,01,21.81
2011,03,31,00,30,01,21.77
2011,03,31,00,45,01,21.87
2011,03,31,01,00,01,21.71
2011,03,31,01,15,01,21.67
2011,03,31,01,30,01,21.61
2011,03,31,01,45,01,21.59
2011,03,31,02,00,01,21.56
2011,03,31,02,15,01,21.58
2011,03,31,02,30,01,21.44
2011,03,31,02,45,01,21.20
2011,03,31,03,00,01,20.78
2011,03,31,03,15,01,20.41
2011,03,31,03,30,01,19.90
2011,03,31,03,45,01,20.75
2011,03,31,04,00,01,18.22
2011,03,31,04,15,01,16.63
2011,03,31,04,30,01,15.65
2011,03,31,04,45,01,7.09
2011,03,31,05,00,01,19.68
2011,03,31,16,30,01,16.84
2011,03,31,16,45,01,15.78
2011,03,31,17,00,01,15.71
2011,03,31,17,15,01,16.97
2011,03,31,17,30,01,19.06
2011,03,31,17,45,01,21.28
2011,03,31,18,00,01,21.49
2011,03,31,18,15,01,21.51
2011,03,31,18,30,01,21.49
2011,03,31,18,45,01,21.49
2011,03,31,19,00,01,21.61
2011,03,31,19,15,01,21.59
2011,03,31,19,30,01,21.62
2011,03,31,19,45,01,21.65
2011,03,31,20,00,01,21.68
2011,03,31,20,15,01,21.72
2011,03,31,20,30,01,21.77
2011,03,31,20,45,01,21.79
2011,03,31,21,00,01,21.82
2011,03,31,21,15,01,21.85
2011,03,31,21,30,01,21.85
2011,03,31,21,45,01,21.86
2011,03,31,22,00,01,21.87
2011,03,31,22,15,01,21.87
2011,03,31,22,30,01,21.87
2011,03,31,22,45,01,21.90
2011,03,31,23,00,01,21.81
2011,03,31,23,15,01,21.82
2011,03,31,23,30,01,21.82
2011,03,31,23,45,01,21.80
2011,04,01,00,00,01,21.81
2011,04,01,00,15,01,21.82
2011,04,01,00,30,01,21.80
2011,04,01,00,45,01,21.79
2011,04,01,01,00,01,21.79
2011,04,01,01,15,01,21.87
2011,04,01,01,30,01,21.79
2011,04,01,01,45,01,21.59
2011,04,01,02,00,02,21.25
2011,04,01,02,15,01,21.10
2011,04,01,02,30,01,20.89
2011,04,01,02,45,01,20.44
2011,04,01,03,00,01,19.71
2011,04,01,03,15,01,19.51
2011,04,01,03,30,01,21.27
2011,04,01,03,45,01,20.90
2011,04,01,04,00,01,17.35
2011,04,01,04,15,01,15.80
2011,04,01,04,30,01,13.49
2011,04,01,04,45,01,7.09
2011,04,01,05,00,01,15.74
2011,04,01,16,30,01,15.81
2011,04,01,16,45,01,17.70
2011,04,01,17,00,01,15.77
2011,04,01,17,15,01,17.14
2011,04,01,17,30,01,19.98
2011,04,01,17,45,01,21.37
2011,04,01,18,00,01,21.55
2011,04,01,18,15,02,21.54
2011,04,01,18,30,01,21.58
2011,04,01,18,45,01,21.62
2011,04,01,19,00,01,21.67
2011,04,01,19,15,01,21.70
2011,04,01,19,30,01,21.75
2011,04,01,19,45,01,21.79
2011,04,01,20,00,01,21.81
2011,04,01,20,15,01,21.83
2011,04,01,20,30,01,21.85
2011,04,01,20,45,01,21.88
2011,04,01,21,00,01,21.89
2011,04,01,21,15,01,21.90
2011,04,01,21,30,01,21.90
2011,04,01,21,45,01,21.90
2011,04,01,22,00,01,21.89
2011,04,01,22,15,01,21.89
2011,04,01,22,30,01,21.89
2011,04,01,22,45,01,21.87
2011,04,01,23,00,01,21.88
2011,04,01,23,15,01,21.87
2011,04,01,23,30,01,22.02
2011,04,01,23,45,01,21.88
2011,04,02,00,00,01,21.87
2011,04,02,00,15,02,21.79
2011,04,02,00,30,01,21.70
2011,04,02,00,45,01,21.60
2011,04,02,01,00,01,21.44
2011,04,02,01,15,01,21.28
2011,04,02,01,30,01,21.12
2011,04,02,01,45,01,20.72
2011,04,02,02,00,02,20.55
2011,04,02,02,15,01,20.36
2011,04,02,02,30,01,20.58
2011,04,02,02,45,01,22.00
2011,04,02,03,00,01,21.31
2011,04,02,03,15,01,21.79
2011,04,02,03,30,01,20.75
2011,04,02,03,45,01,20.94
2011,04,02,04,00,01,18.55
2011,04,02,04,15,01,16.39
2011,04,02,04,30,01,15.82
2011,04,02,04,45,01,7.09
2011,04,02,05,00,01,16.84
2011,04,02,16,30,01,16.45
2011,04,02,16,45,01,6.85
2011,04,02,17,00,01,16.38
2011,04,02,17,15,01,16.81
2011,04,02,17,30,01,20.41
2011,04,02,17,45,01,21.40
2011,04,02,18,00,01,21.51
2011,04,02,18,15,01,21.60
2011,04,02,18,30,01,21.64
2011,04,02,18,45,01,21.59
2011,04,02,19,00,01,21.61
2011,04,02,19,15,01,21.66
2011,04,02,19,30,01,21.67
2011,04,02,19,45,01,21.69
2011,04,02,20,00,01,21.74
2011,04,02,20,15,01,21.78
2011,04,02,20,30,02,21.81
2011,04,02,20,45,01,21.85
2011,04,02,21,00,02,21.86
2011,04,02,21,15,01,21.86
2011,04,02,21,30,01,21.86
2011,04,02,21,45,01,21.86
2011,04,02,22,00,01,21.87
2011,04,02,22,15,01,21.87
2011,04,02,22,30,01,21.83
2011,04,02,22,45,01,21.83
2011,04,02,23,00,01,21.82
2011,04,02,23,15,01,21.82
2011,04,02,23,30,01,21.81
2011,04,02,23,45,01,21.82
2011,04,03,00,00,01,21.82
2011,04,03,00,15,01,22.00
2011,04,03,00,30,01,21.80
2011,04,03,00,45,01,21.77
2011,04,03,01,00,01,21.91
2011,04,03,01,15,01,21.74
2011,04,03,01,30,02,21.60
2011,04,03,01,45,01,21.44
2011,04,03,02,00,01,21.34
2011,04,03,02,15,01,21.00
2011,04,03,02,30,02,20.64
2011,04,03,02,45,01,19.98
2011,04,03,03,00,01,18.97
2011,04,03,03,15,01,21.26
2011,04,03,03,30,01,21.22
2011,04,03,03,45,01,20.96
